sale_date,product_id,quantity,sales_price_tax,regular_price_tax,sales_price,regular_price,purchase_price
2021-01-06,128194,21,20438.0,31666.0,17032.0,26387.963,18114.0791
2021-01-06,128772,3,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-06,131910,1,7990.0,11110.0,6658.0,9258.3333,6147.9215
2021-01-06,142254,6,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-06,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-06,143226,1,2352.0,2767.0,1960.0,2305.5556,1687.07
2021-01-06,149306,9,17490.0,24322.0,14575.0,20268.5185,14495.0
2021-01-06,154553,2,19434.5,22211.0,16195.0,18509.2593,14838.56
2021-01-06,154557,4,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-06,156866,1,27990.0,38878.0,23325.0,32398.1481,22420.0
2021-01-06,157318,1,4590.0,12211.0,3825.0,10175.9259,3481.2
2021-01-08,103851,3,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-08,107645,3,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-08,110853,29,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-08,110908,8,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-08,112377,6,1190.0,1322.0,992.0,1101.8519,545.611
2021-01-08,112437,1,8499.0,9443.0,7082.0,7869.4444,5086.0648
2021-01-08,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-08,124329,1,2999.0,3332.0,2499.0,2776.8519,1600.0
2021-01-08,124455,4,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-08,125506,4,1311.0,1656.0,1092.5,1379.6296,815.9926250000001
2021-01-08,128194,1,26999.0,31666.0,22499.0,26387.963,18114.0791
2021-01-08,128772,3,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-08,132284,1,29990.0,33322.0,24992.0,27768.5167,20238.4
2021-01-08,132408,2,11999.0,17211.0,9999.0,14342.5926,8207.46
2021-01-08,136250,1,1244.0,1777.0,1037.0,1480.5556,885.0
2021-01-08,142254,5,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-08,143220,1,2352.0,5544.0,1960.0,4620.3704,1712.49
2021-01-08,145377,5,1785.0,2100.0,1488.0,1750.0,1060.0
2021-01-08,149306,1,21890.0,24322.0,18242.0,20268.5185,14495.0
2021-01-08,154557,2,28184.0,32211.0,23486.5,26842.5926,21519.52
2021-01-08,156095,1,3890.0,4322.0,3242.0,3601.85,2616.7466
2021-01-08,156866,2,27990.0,38878.0,23325.0,32398.1481,22420.0
2021-01-08,157316,2,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-08,157317,1,4599.0,11100.0,3832.0,9250.0,3516.0
2021-01-08,157318,13,4590.0,12211.0,3825.0,10175.9259,3481.2
2021-01-09,112377,1,992.0,1322.0,827.0,1101.8519,545.91
2021-01-09,122363,1,7990.0,15544.0,6658.0,12953.7037,4924.0
2021-01-09,132284,1,25489.0,33322.0,21241.0,27768.5167,20238.4
2021-01-09,154553,1,18879.0,22211.0,15732.0,18509.2593,14838.56
2021-01-09,157317,3,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-10,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-10,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-11,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-11,110853,14,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-11,110908,3,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-11,112437,1,7999.0,9443.0,6666.0,7869.4444,5086.0648
2021-01-11,124329,1,2999.0,3332.0,2499.0,2776.8519,1600.0
2021-01-11,128194,2,20438.0,31666.0,17032.0,26387.963,18114.0791
2021-01-11,128772,3,21990.0,24433.0,18325.0,20361.1083,16323.12
2021-01-11,132284,1,26990.0,33322.0,22492.0,27768.5167,20238.4
2021-01-11,145377,2,1890.0,2100.0,1575.0,1750.0,1060.0
2021-01-11,149306,1,18990.0,24322.0,15825.0,20268.5185,14495.0
2021-01-11,154553,2,19434.5,22211.0,16195.0,18509.2593,14838.56
2021-01-11,154557,3,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-11,156095,1,3890.0,4322.0,3242.0,3601.85,2616.7466
2021-01-11,157316,6,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-11,157318,3,4590.0,12211.0,3825.0,10175.9259,3481.2
2021-01-12,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-12,110853,25,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-12,110908,1,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-12,112377,1,899.0,1322.0,749.0,1101.8519,545.91
2021-01-12,112437,1,6999.0,9443.0,5832.0,7869.4444,5086.0648
2021-01-12,121807,6,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-12,122363,1,7546.0,15544.0,6288.0,12953.7037,4924.0
2021-01-12,124455,3,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-12,125506,1,1132.0,1656.0,943.0,1379.6296,848.6335
2021-01-12,128194,4,20438.0,31666.0,17032.0,26387.963,18114.0791
2021-01-12,132284,1,26990.0,33322.0,22492.0,27768.5167,20238.4
2021-01-12,132408,2,11999.0,17211.0,9999.0,14342.5926,8207.46
2021-01-12,133888,1,4240.0,5544.0,3533.0,4620.3704,2694.0
2021-01-12,134358,2,39656.0,46656.0,33047.0,38880.0,30250.0
2021-01-12,136250,1,1244.0,1777.0,1037.0,1480.5556,885.0
2021-01-12,139935,2,1499.0,1666.0,1249.0,1387.963,720.0
2021-01-12,143220,4,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-12,145377,1,1785.0,2100.0,1488.0,1750.0,1050.0
2021-01-12,149306,2,18240.0,24322.0,15200.0,20268.5185,14495.0
2021-01-12,154553,3,18879.0,22211.0,15732.0,18509.2593,14838.56
2021-01-12,154557,2,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-12,156485,1,59488.0,69989.0,49573.0,58324.0741,44618.2
2021-01-12,156866,4,27990.0,38878.0,23325.0,32398.1481,22420.0
2021-01-12,157316,3,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-12,157317,2,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-12,157318,2,4590.0,12211.0,3825.0,10175.9259,3481.2
2021-01-12,157913,1,4190.0,6656.0,3492.0,5546.3,3380.0
2021-01-13,103851,3,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-13,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-13,110853,11,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-13,110908,2,4979.0,7767.0,4149.5,6472.2222,3722.0
2021-01-13,112377,1,1190.0,1322.0,992.0,1101.8519,545.91
2021-01-13,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-13,122363,2,7073.5,15544.0,5894.5,12953.7037,4924.0
2021-01-13,124329,2,2999.0,3332.0,2499.0,2776.8519,1600.0
2021-01-13,124455,4,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-13,125506,3,1448.5,1656.0,1207.0,1379.6296,848.6335
2021-01-13,128194,1,20438.0,31666.0,17032.0,26387.963,18114.0791
2021-01-13,128772,1,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-13,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-01-13,134358,2,40823.0,46656.0,34019.5,38880.0,30250.0
2021-01-13,136250,3,1244.0,1777.0,1037.0,1480.5556,885.0
2021-01-13,142254,1,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-13,143220,2,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-13,145377,1,1890.0,2100.0,1575.0,1750.0,1060.0
2021-01-13,149306,2,21890.0,24322.0,18242.0,20268.5185,14495.0
2021-01-13,154553,1,19990.0,22211.0,16658.0,18509.2593,14838.56
2021-01-13,156866,3,27990.0,38878.0,23325.0,32398.1481,22420.0
2021-01-13,157316,4,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-13,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-13,157318,4,4590.0,12211.0,3825.0,10175.9259,3481.2
2021-01-14,103851,2,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-14,110853,15,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-14,110908,3,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-14,112437,3,7999.0,9443.0,6666.0,7869.4444,5086.0648
2021-01-14,121807,2,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-14,124455,1,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-14,125506,1,1242.0,1656.0,1035.0,1379.6296,718.07
2021-01-14,128194,4,20438.0,31666.0,17032.0,26387.963,18114.0791
2021-01-14,128772,1,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-14,134358,2,39656.0,46656.0,33047.0,38880.0,30250.0
2021-01-14,136250,1,1599.0,1777.0,1332.0,1480.5556,885.0
2021-01-14,142254,1,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-14,143226,1,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-01-14,145377,1,1890.0,2100.0,1575.0,1750.0,1060.0
2021-01-14,154553,1,18879.0,22211.0,15732.0,18509.2593,14838.56
2021-01-14,154557,2,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-14,156485,1,54990.0,69989.0,45825.0,58324.0741,44618.2
2021-01-14,156866,2,27990.0,38878.0,23325.0,32398.1481,22420.0
2021-01-14,157316,1,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-14,157317,2,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-14,157318,5,4590.0,12211.0,3825.0,10175.9259,3481.2
2021-01-14,157913,1,4190.0,6656.0,3492.0,5546.3,3380.0
2021-01-15,103851,2,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-15,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-15,110853,4,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-15,112377,1,992.0,1322.0,827.0,1101.8519,545.91
2021-01-15,112437,2,7999.0,9443.0,6666.0,7869.4444,5086.0648
2021-01-15,121807,4,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-15,122363,1,5770.0,15544.0,4808.0,12953.7037,4924.0
2021-01-15,124455,1,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-15,125506,2,1324.5,1656.0,1103.5,1379.6296,848.6335
2021-01-15,128194,4,25498.0,31666.0,21248.0,26387.963,18114.0791
2021-01-15,132284,1,25489.0,33322.0,21241.0,27768.5167,20238.4
2021-01-15,132408,1,11658.0,17211.0,9715.0,14342.5926,8207.46
2021-01-15,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-01-15,136250,3,1510.0,1777.0,1258.0,1480.5556,885.0
2021-01-15,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-15,154557,1,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-15,156866,1,27990.0,38878.0,23325.0,32398.1481,22420.0
2021-01-15,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-16,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-16,112377,3,1190.0,1322.0,992.0,1101.8519,545.83525
2021-01-16,122363,1,6658.0,15544.0,5548.0,12953.7037,4924.0
2021-01-16,125506,1,1407.0,1656.0,1172.0,1379.6296,848.6335
2021-01-16,142254,1,5325.0,7767.0,4438.0,6472.2222,3722.0
2021-01-16,154557,1,24157.0,32211.0,20131.0,26842.5926,21519.52
2021-01-16,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-16,157318,3,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-17,145377,1,1680.0,2100.0,1400.0,1750.0,1060.0
2021-01-18,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-18,107645,3,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-18,110853,5,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-18,112377,3,1124.0,1322.0,937.0,1101.8519,545.611
2021-01-18,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-18,122363,3,6658.0,15544.0,5548.0,12953.7037,4924.0
2021-01-18,124455,1,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-18,125506,2,1407.0,1656.0,1172.0,1379.6296,718.07
2021-01-18,128194,4,22968.0,31666.0,19140.0,26387.963,18114.0791
2021-01-18,128772,3,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-18,131910,2,8443.5,11110.0,7036.5,9258.3333,6147.9215
2021-01-18,132284,6,25489.0,33322.0,21241.0,27768.5167,20238.4
2021-01-18,132408,1,12436.0,17211.0,10363.0,14342.5926,8207.46
2021-01-18,133888,1,3742.0,5544.0,3118.0,4620.3704,2694.0
2021-01-18,142254,2,5575.0,7767.0,4646.0,6472.2222,3722.0
2021-01-18,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-18,145377,3,1890.0,2100.0,1575.0,1750.0,1060.0
2021-01-18,156095,1,3890.0,4322.0,3242.0,3601.85,2361.646
2021-01-18,156866,2,31103.0,38878.0,25919.0,32398.1481,22420.0
2021-01-18,157316,2,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-18,157318,5,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-19,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-19,110853,3,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-19,112377,6,1124.0,1322.0,937.0,1101.8519,545.611
2021-01-19,112437,1,7999.0,9443.0,6666.0,7869.4444,5086.0648
2021-01-19,122363,1,5990.0,15544.0,4992.0,12953.7037,4924.0
2021-01-19,124455,3,22665.0,28332.0,18888.0,23610.1852,16101.3291
2021-01-19,125506,2,1407.0,1656.0,1172.0,1379.6296,718.07
2021-01-19,128772,5,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-19,132284,2,25489.0,33322.0,21241.0,27768.5167,20238.4
2021-01-19,133888,3,4240.0,5544.0,3533.0,4620.3704,2843.67
2021-01-19,139935,1,1499.0,1666.0,1249.0,1387.963,720.0
2021-01-19,143220,2,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-19,149306,1,18990.0,24322.0,15825.0,20268.5185,14495.0
2021-01-19,154553,1,18879.0,22211.0,15732.0,18509.2593,14838.56
2021-01-19,154557,1,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-19,156095,6,3290.0,4322.0,2742.0,3601.85,2584.1784
2021-01-19,157317,3,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-19,157318,2,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-20,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-20,112437,1,7999.0,9443.0,6666.0,7869.4444,5086.0648
2021-01-20,121807,6,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-20,122363,1,7990.0,15544.0,6658.0,12953.7037,4924.0
2021-01-20,124329,1,2499.0,3332.0,2082.0,2776.8519,1800.0
2021-01-20,125506,3,1490.0,1656.0,1242.0,1379.6296,718.07
2021-01-20,128194,4,23999.0,31666.0,19999.0,26387.963,18114.0791
2021-01-20,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-01-20,139935,1,1499.0,1666.0,1249.0,1387.963,720.0
2021-01-20,142254,1,3990.0,7767.0,3325.0,6472.2222,3722.0
2021-01-20,143220,3,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-20,154557,1,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-20,156095,4,3290.0,3878.0,2742.0,3231.4815,2584.1784
2021-01-20,156474,1,27991.0,34989.0,23326.0,29157.4074,20100.0
2021-01-20,157316,1,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-20,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-20,157318,1,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-21,107645,3,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-21,110853,1,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-21,112377,3,1124.0,1322.0,937.0,1101.8519,545.611
2021-01-21,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-21,122363,1,6658.0,15544.0,5548.0,12953.7037,4924.0
2021-01-21,124329,1,2499.0,3332.0,2082.0,2776.8519,1800.0
2021-01-21,125506,7,1324.0,1656.0,1103.0,1379.6296,848.6335
2021-01-21,128194,3,23999.0,31666.0,19999.0,26387.963,18114.0791
2021-01-21,133888,1,4490.0,5544.0,3742.0,4620.3704,2694.0
2021-01-21,136250,3,1769.0,1777.0,1474.0,1480.5556,885.0
2021-01-21,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-21,149306,2,18990.0,24322.0,15825.0,20268.5185,14495.0
2021-01-21,154557,2,28184.0,32211.0,23486.5,26842.5926,21519.52
2021-01-21,156095,3,3890.0,3878.0,3242.0,3231.4815,2584.1784
2021-01-21,157317,2,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-21,157318,2,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-22,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-22,107645,4,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-22,110853,2,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-22,110908,1,4490.0,7767.0,3742.0,6472.2222,3722.0
2021-01-22,112376,1,490.0,544.0,408.0,453.7037,168.97
2021-01-22,112377,2,1190.0,1322.0,992.0,1101.8519,545.611
2021-01-22,112437,1,7999.0,9443.0,6666.0,7869.4444,5086.0648
2021-01-22,121807,2,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-22,122363,7,6658.0,15544.0,5548.0,12953.7037,4924.0
2021-01-22,124329,2,2999.0,3332.0,2499.0,2776.8519,1600.0
2021-01-22,124455,1,21333.0,28332.0,17778.0,23610.1852,16101.3291
2021-01-22,125506,10,1490.0,1656.0,1242.0,1379.6296,848.6335
2021-01-22,128772,1,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-22,131910,2,9999.0,11110.0,8332.0,9258.3333,6147.9215
2021-01-22,132284,4,25489.0,33322.0,21241.0,27768.5167,20238.4
2021-01-22,133888,1,3991.0,5544.0,3326.0,4620.3704,2694.0
2021-01-22,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-01-22,139935,3,1499.0,1666.0,1249.0,1387.963,761.25
2021-01-22,143220,4,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-22,145377,2,1785.0,2100.0,1487.5,1750.0,1060.0
2021-01-22,149306,1,18990.0,24322.0,15825.0,20268.5185,14495.0
2021-01-22,154553,2,19434.5,22211.0,16195.0,18509.2593,14838.56
2021-01-22,154557,1,28990.0,32211.0,24158.0,26842.5926,21519.52
2021-01-22,156095,11,3290.0,3878.0,2742.0,3231.4815,2584.1784
2021-01-22,157316,3,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-22,157318,2,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-23,156095,1,3490.0,3878.0,2908.0,3231.4815,2616.7466
2021-01-25,107645,4,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-25,110853,3,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-25,110908,3,5790.0,7767.0,4825.0,6472.2222,3722.0
2021-01-25,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-25,124455,1,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-25,125506,1,1490.0,1656.0,1242.0,1379.6296,848.6335
2021-01-25,128194,2,20438.0,31666.0,17032.0,26387.963,18114.0791
2021-01-25,128772,3,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-25,131910,2,9443.5,11110.0,7869.5,9258.3333,6147.9215
2021-01-25,132408,1,11658.0,17211.0,9715.0,14342.5926,8207.46
2021-01-25,134358,3,37325.0,46656.0,31104.0,38880.0,30250.0
2021-01-25,139935,1,1332.0,1666.0,1110.0,1387.963,720.0
2021-01-25,149306,1,18990.0,24322.0,15825.0,20268.5185,14495.0
2021-01-25,154553,2,18879.0,22211.0,15732.0,18509.2593,14838.56
2021-01-25,154557,2,26575.0,32211.0,22146.0,26842.5926,21519.52
2021-01-25,156095,3,3290.0,3878.0,2742.0,3231.4815,2584.1784
2021-01-25,156866,1,31103.0,38878.0,25919.0,32398.1481,22420.0
2021-01-25,157316,1,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-25,157318,2,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-25,157913,2,4190.0,6656.0,3492.0,5546.3,3380.0
2021-01-26,110853,2,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-26,110908,3,5790.0,7767.0,4825.0,6472.2222,3722.0
2021-01-26,112377,2,1190.0,1322.0,992.0,1101.8519,545.6105
2021-01-26,124455,2,23999.0,28332.0,19999.0,23610.1852,16101.3291
2021-01-26,125506,4,1490.0,1656.0,1242.0,1379.6296,848.6335
2021-01-26,128772,1,21990.0,24433.0,18325.0,20361.1083,16323.12
2021-01-26,131910,1,8284.0,11110.0,6903.0,9258.3333,6147.9215
2021-01-26,132284,1,25489.0,33322.0,21241.0,27768.5167,20238.4
2021-01-26,133888,1,3991.0,5544.0,3326.0,4620.3704,2694.0
2021-01-26,134358,1,41990.0,46656.0,34992.0,38880.0,30250.0
2021-01-26,143220,3,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-26,145377,1,1890.0,2100.0,1575.0,1750.0,1060.0
2021-01-26,154553,2,19434.5,22211.0,16195.0,18509.2593,14838.56
2021-01-26,154557,1,27378.0,32211.0,22815.0,26842.5926,21519.52
2021-01-26,156095,12,3290.0,3878.0,2742.0,3231.4815,2584.1784
2021-01-26,156485,2,55992.0,69989.0,46660.0,58324.0741,44618.2
2021-01-26,157316,4,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-26,157318,4,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-26,157913,1,4190.0,6656.0,3492.0,5546.3,3380.0
2021-01-27,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-27,110853,2,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-27,110908,1,5790.0,7767.0,4825.0,6472.2222,3860.0
2021-01-27,122363,2,7324.0,15544.0,6103.0,12953.7037,5170.2
2021-01-27,124329,1,2499.0,3332.0,2082.0,2776.8519,1600.0
2021-01-27,125506,2,1490.0,1656.0,1242.0,1379.6296,848.6335
2021-01-27,128772,1,21990.0,24433.0,18325.0,20361.1083,16323.12
2021-01-27,132408,2,11658.0,17211.0,9715.0,14342.5926,8207.46
2021-01-27,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-01-27,149306,2,18990.0,24322.0,15825.0,20268.5185,14495.0
2021-01-27,156095,2,3390.0,3878.0,2825.0,3231.4815,2584.1784
2021-01-27,157316,1,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-27,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-27,157318,4,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-28,110853,4,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-28,110908,1,5790.0,7767.0,4825.0,6472.2222,3722.0
2021-01-28,112377,1,1124.0,1322.0,937.0,1101.8519,545.611
2021-01-28,112437,3,6644.0,9443.0,5537.0,7869.4444,5086.0648
2021-01-28,121807,2,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-01-28,124329,7,2499.0,3332.0,2082.0,2776.8519,1800.0
2021-01-28,125506,3,1490.0,1656.0,1242.0,1379.6296,848.6335
2021-01-28,128194,1,25498.0,31666.0,21248.0,26387.963,18114.0791
2021-01-28,128772,1,20767.0,24433.0,17306.0,20361.1083,16323.12
2021-01-28,131910,1,9999.0,11110.0,8332.0,9258.3333,6147.9215
2021-01-28,132284,1,26990.0,33322.0,22492.0,27768.5167,20238.4
2021-01-28,134200,2,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-01-28,139935,1,1499.0,1666.0,1249.0,1387.963,720.0
2021-01-28,145377,1,1890.0,2100.0,1575.0,1750.0,1060.0
2021-01-28,154553,1,19990.0,22211.0,16658.0,18509.2593,14838.56
2021-01-28,156095,1,3290.0,3878.0,2742.0,3231.4815,2584.1784
2021-01-28,156866,1,27990.0,38878.0,23325.0,32398.1481,22420.0
2021-01-28,157316,1,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-01-28,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-01-28,157318,2,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-01-28,157913,2,4190.0,6656.0,3492.0,5546.3,3380.0
2021-01-29,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-01-29,107645,3,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-01-29,110853,4,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-29,112376,3,390.0,544.0,325.0,453.7037,168.97
2021-01-29,112437,3,6999.0,9443.0,5832.0,7869.4444,5086.0648
2021-01-29,124329,7,2499.0,3332.0,2082.0,2776.8519,1600.0
2021-01-29,124455,1,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-29,125506,1,1490.0,1656.0,1242.0,1379.6296,848.6335
2021-01-29,128772,1,21990.0,24433.0,18325.0,20361.1083,16323.12
2021-01-29,131910,1,8284.0,11110.0,6903.0,9258.3333,6147.9215
2021-01-29,132408,1,13990.0,17211.0,11658.0,14342.5926,8207.46
2021-01-29,134358,2,40823.0,46656.0,34019.5,38880.0,30250.0
2021-01-29,143220,3,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-29,149306,1,18990.0,24322.0,15825.0,20268.5185,14495.0
2021-01-29,154553,1,19990.0,22211.0,16658.0,18509.2593,14838.56
2021-01-29,157913,1,4190.0,6656.0,3492.0,5546.3,3380.0
2021-01-30,110853,1,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-01-30,110908,1,4490.0,7767.0,3742.0,6472.2222,3860.0
2021-01-30,112437,1,6644.0,9443.0,5537.0,7869.4444,5086.0648
2021-01-30,122363,1,5990.0,15544.0,4992.0,12953.7037,4924.0
2021-01-30,124455,1,19990.0,28332.0,16658.0,23610.1852,16101.3291
2021-01-30,128772,1,19547.0,24433.0,16289.0,20361.1083,16323.12
2021-01-30,133888,1,3742.0,5544.0,3118.0,4620.3704,2694.0
2021-01-30,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-01-30,154553,2,17769.0,22211.0,14808.0,18509.2593,14838.56
2021-02-01,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-02-01,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-02-01,110675,1,3649.0,4054.0,3041.0,3378.7037,1951.6982
2021-02-01,110853,1,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-02-01,110908,2,5790.0,7767.0,4825.0,6472.2222,3722.0
2021-02-01,112437,6,6821.5,9443.0,5684.5,7869.4444,5086.0648
2021-02-01,124329,3,2499.0,3332.0,2082.0,2776.8519,1800.0
2021-02-01,124455,1,21333.0,29443.0,17778.0,24536.1111,16101.3291
2021-02-01,125506,2,1490.0,1656.0,1242.0,1379.6296,848.6335
2021-02-01,128772,1,21990.0,27767.0,18325.0,23138.8889,16323.12
2021-02-01,131910,2,8284.0,11110.0,6903.0,9258.3333,6147.9215
2021-02-01,132284,2,25490.5,33322.0,21242.0,27768.5167,20238.4
2021-02-01,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
