stock_date,product_id,total_stock
2021-01-04,110675,91
2021-01-19,136250,46
2021-08-23,163385,242
2021-05-13,156095,24
2021-04-07,157913,621
2021-12-03,136250,131
2021-11-28,128772,207
2021-06-22,106100,1116
2021-01-14,107645,283
2021-07-11,134200,692
2021-02-17,157316,3
2021-08-28,124329,321
2021-08-01,157316,113
2021-10-05,143226,896
2021-05-06,126707,25
2021-09-09,110675,52
2021-07-17,145377,55
2021-06-02,132284,21
2021-10-11,154553,9
2021-08-06,131910,102
2021-01-02,106100,87
2021-01-14,142254,76
2021-07-22,156474,73
2021-07-23,128772,40
2021-02-22,132842,529
2021-05-13,142254,54
2021-06-16,133888,85
2021-01-04,112377,486
2021-06-02,132842,791
2021-12-25,107645,244
2021-07-13,122363,278
2021-05-20,163385,18
2021-08-05,162102,174
2021-11-09,107645,172
2021-06-10,154553,91
2021-10-27,156866,167
2021-12-25,136250,109
2021-10-13,149301,432
2021-03-05,134200,675
2021-11-24,112437,408
2021-10-15,156485,11
2021-04-10,132408,328
2021-11-07,110675,887
2021-11-27,145377,21
2021-08-18,139935,7670
2021-09-26,164725,6
2021-08-22,103851,870
2021-05-14,103851,724
2021-01-01,143220,414
2021-09-12,132284,134
2021-01-06,128194,101
2021-10-01,112437,712
2021-08-05,124455,14
2021-03-26,121807,122
2021-03-20,125506,1271
2021-09-04,122363,228
2021-03-15,154553,75
2021-03-21,131910,500
2021-01-13,134358,51
2021-09-11,134358,6
2021-12-09,112437,140
2021-06-01,106100,1271
2021-07-16,156866,352
2021-11-14,110853,8
2021-03-11,134358,23
2021-12-29,128194,8
2021-10-12,112377,341
2021-01-10,133888,6
2021-01-22,112437,1954
2021-10-10,134200,793
2021-07-29,157318,321
2021-07-01,157317,264
2021-12-26,112376,1158
2021-10-18,149306,78
2021-02-12,143220,267
2021-03-04,124455,29
2021-05-16,143226,363
2021-03-13,154553,7
2021-06-26,112437,1254
2021-07-19,122363,346
2021-10-03,132408,486
2021-01-30,156095,3702
2021-12-30,110853,6
2021-04-12,106100,53
2021-02-18,134200,637
2021-08-18,128194,105
2021-03-06,110908,107
2021-10-19,161147,301
2021-01-23,134358,73
2021-10-02,112377,553
2021-05-10,132408,296
2021-08-31,154553,21
2021-01-25,154553,9
2021-01-28,126707,22
2021-12-25,157316,290
2021-06-17,106100,1107
2021-01-03,157316,88
2021-06-25,149301,1080
2021-05-16,112437,948
2021-06-02,156474,287
2021-07-23,156485,4
2021-07-17,157318,319
2021-07-04,160649,173
2021-04-28,162102,1517
2021-11-08,110908,120
2021-01-20,106100,61
2021-01-14,112582,3
2021-10-22,132842,438
2021-03-01,142254,102
2021-08-31,124455,6
2021-02-04,106100,40
2021-05-26,134358,121
2021-09-08,149306,30
2021-01-08,156866,528
2021-11-15,163385,385
2021-09-21,162101,559
2021-09-11,149301,406
2021-12-10,112437,118
2021-12-22,134358,227
2021-01-20,134358,86
2021-04-27,154553,5
2021-05-10,124455,4
2021-06-28,133888,84
2021-06-07,161147,337
2021-06-02,112376,685
2021-10-17,156485,2
2021-12-31,154553,3
2021-10-28,162102,1070
2021-05-16,128772,11
2021-08-17,128772,90
2021-09-09,107645,619
2021-07-05,162102,282
2021-07-21,112437,746
2021-12-15,154557,199
2021-09-11,161147,351
2021-06-18,132408,366
2021-10-21,136250,223
2021-03-24,156866,406
2021-10-11,132842,649
2021-03-13,124329,196
2021-11-01,154553,41
2021-01-06,103851,455
2021-01-01,112377,484
2021-02-23,145377,417
2021-04-14,156474,34
2021-12-16,132408,177
2021-05-10,112377,305
2021-09-16,142254,167
2021-01-03,139935,3601
2021-01-16,134358,42
2021-04-10,124455,46
2021-11-14,133888,98
2021-01-27,122363,168
2021-09-03,112376,946
2021-10-23,103851,608
2021-04-20,131910,168
2021-01-20,154557,367
2021-11-25,128194,36
2021-08-21,124455,7
2021-06-17,157316,14
2021-03-24,134358,59
2021-11-16,149306,134
2021-08-12,133888,42
2021-09-13,125506,470
2021-02-11,125506,660
2021-09-26,121807,98
2021-11-03,110908,157
2021-04-19,132842,684
2021-04-11,154557,126
2021-04-23,126707,5
2021-08-17,139935,7662
2021-07-10,134358,92
2021-08-29,112376,843
2021-04-24,156474,438
2021-12-12,142254,156
2021-05-14,110853,93
2021-11-11,134358,193
2021-02-21,132842,270
2021-12-07,125506,684
2021-07-24,124455,30
2021-12-17,110675,308
2021-11-19,125506,360
2021-12-29,122363,121
2021-12-04,132842,531
2021-12-05,106100,21
2021-10-01,134200,671
2021-09-23,134358,14
2021-01-27,126707,22
2021-10-08,134358,187
2021-03-21,124329,186
2021-12-27,156866,87
2021-11-24,132842,241
2021-01-27,132408,267
2021-11-19,163385,445
2021-04-07,134358,71
2021-02-22,110853,477
2021-05-16,142254,55
2021-07-05,142254,332
2021-02-20,132842,481
2021-05-05,124329,90
2021-06-21,139935,8026
2021-03-27,128772,153
2021-12-15,121807,60
2021-11-08,131910,95
2021-03-19,112582,3
2021-02-19,128194,153
2021-02-18,157318,82
2021-11-15,162101,446
2021-09-21,110675,44
2021-02-15,110853,435
2021-05-13,149301,1921
2021-08-04,143220,715
2021-12-18,128194,8
2021-07-17,139935,6897
2021-01-22,112582,5
2021-12-21,145377,21
2021-09-11,112437,445
2021-12-31,149301,1429
2021-02-12,143226,6
2021-08-29,132408,379
2021-06-22,134200,655
2021-10-20,106100,24
2021-09-11,126707,23
2021-01-23,103851,519
2021-07-05,124455,82
2021-02-15,110908,114
2021-05-03,132842,699
2021-01-28,125506,831
2021-10-24,133888,160
2021-02-26,156095,1376
2021-04-07,143220,691
2021-10-21,112437,487
2021-07-18,122363,348
2021-10-24,110853,9
2021-11-15,162102,682
2021-05-13,110853,105
2021-05-19,154557,61
2021-11-19,156485,268
2021-05-13,163385,24
2021-12-18,143226,520
2021-12-29,132842,378
2021-10-18,145377,24
2021-03-25,134358,57
2021-02-15,125506,635
2021-07-21,164725,89
2021-05-29,162102,694
2021-01-19,134358,37
2021-01-19,133888,21
2021-04-19,133888,66
2021-04-01,157316,330
2021-12-14,126707,410
2021-03-20,134200,691
2021-02-06,124455,92
2021-10-31,163385,558
2021-04-03,103851,482
2021-11-22,161147,234
2021-10-26,162101,953
2021-06-16,149301,1033
2021-09-04,139935,6704
2021-11-24,121807,112
2021-08-11,160649,44
2021-09-10,131910,71
2021-03-14,132842,642
2021-08-06,124455,12
2021-10-08,156095,37
2021-10-01,125506,449
2021-03-27,161147,106
2021-11-21,131910,52
2021-04-18,162101,1717
2021-07-13,157317,247
2021-08-10,143220,684
2021-08-04,164725,13
2021-07-22,110675,73
2021-01-30,156866,509
2021-12-08,149301,385
2021-05-16,106100,771
2021-05-03,131910,72
2021-07-05,157317,270
2021-03-19,110675,423
2021-11-04,121807,184
2021-01-29,157316,37
2021-05-15,103851,697
2021-12-24,143226,455
2021-03-13,139935,8576
2021-06-22,121807,132
2021-07-08,154553,60
2021-12-20,160649,5
2021-12-13,112437,86
2021-02-21,154557,159
2021-08-20,124455,7
2021-08-03,143226,517
2021-12-05,110853,9
2021-05-07,110908,639
2021-07-23,136250,558
2021-01-24,157318,177
2021-09-21,112376,727
2021-11-05,125506,374
2021-05-20,110908,620
2021-01-28,103851,557
2021-08-13,142254,223
2021-12-05,110908,58
2021-07-18,110675,81
2021-04-10,142254,70
2021-06-21,157317,189
2021-10-18,110853,8
2021-05-27,121807,168
2021-12-22,112582,18
2021-06-14,157317,244
2021-05-28,156095,22
2021-07-01,162101,393
2021-02-14,110853,130
2021-08-18,110675,53
2021-02-14,131910,355
2021-02-01,145377,265
2021-04-30,157318,206
2021-09-25,162101,508
2021-05-29,163385,26
2021-09-25,134358,133
2021-12-29,125506,316
2021-11-26,163385,278
2021-06-15,156474,233
2021-07-02,134358,122
2021-03-21,103851,732
2021-09-18,142254,167
2021-11-14,132408,248
2021-06-29,134200,626
2021-02-20,156485,0
2021-08-02,136250,1170
2021-02-06,154553,1
2021-07-03,132284,139
2021-05-23,132408,330
2021-08-22,126707,13
2021-05-14,112582,360
2021-12-24,103851,814
2021-05-21,154553,30
2021-07-28,163385,50
2021-05-14,162102,1515
2021-10-08,112437,690
2021-08-05,133888,55
2021-09-24,142254,151
2021-03-26,157318,191
2021-03-07,132842,471
2021-04-01,157913,638
2021-12-24,177925,1072
2021-05-04,134200,534
2021-07-22,143220,355
2021-10-22,149301,427
2021-11-04,163385,424
2021-06-18,157913,455
2021-10-22,134358,154
2021-05-25,157317,132
2021-11-10,128194,19
2021-04-21,142254,84
2021-05-07,149306,38
2021-02-03,133888,84
2021-11-09,157913,435
2021-05-10,126707,21
2021-05-31,126707,22
2021-06-24,162102,362
2021-09-27,160649,12
2021-03-30,110675,434
2021-09-17,157316,155
2021-11-11,128772,301
2021-05-05,143226,547
2021-09-22,136250,493
2021-05-09,107645,480
2021-05-19,157913,510
2021-11-11,157317,1185
2021-12-12,154557,24
2021-07-01,139935,7980
2021-09-29,128772,198
2021-10-17,143226,725
2021-10-29,110908,194
2021-03-09,132284,105
2021-12-18,133888,231
2021-07-05,121807,261
2021-08-04,156095,7
2021-01-28,112437,2654
2021-09-04,145377,29
2021-06-22,110675,123
2021-05-08,133888,57
2021-09-19,160649,14
2021-02-12,124455,125
2021-03-13,133888,75
2021-02-15,157318,134
2021-05-01,157913,133
2021-01-12,125506,767
2021-12-26,125506,345
2021-04-03,132842,537
2021-04-17,112377,449
2021-05-08,122363,332
2021-03-04,143226,2
2021-12-20,157913,563
2021-04-04,139935,7102
2021-10-25,112376,562
2021-03-16,107645,519
2021-12-16,162102,622
2021-12-06,132284,33
2021-10-01,112377,567
2021-08-04,112437,717
2021-05-17,156095,23
2021-06-05,131910,200
2021-01-10,149306,83
2021-11-19,107645,121
2021-10-24,149301,426
2021-03-06,112582,4
2021-12-09,143226,429
2021-08-20,112376,686
2021-11-16,124329,248
2021-05-22,162102,1486
2021-06-12,161147,408
2021-02-01,143220,208
2021-12-24,121807,409
2021-07-14,132408,384
2021-01-24,156485,12
2021-06-17,122363,320
2021-02-17,112377,631
2021-04-26,125506,791
2021-10-02,154553,9
2021-08-05,143226,496
2021-08-31,157316,214
2021-08-22,125506,337
2021-12-05,145377,20
2021-08-09,131910,90
2021-01-07,112582,5
2021-04-16,132842,706
2021-09-24,163385,250
2021-10-08,112582,21
2021-07-08,125506,461
2021-08-21,128194,101
2021-03-15,132284,67
2021-03-27,131910,330
2021-06-10,162101,1082
2021-04-07,142254,70
2021-12-13,112377,1094
2021-04-23,124329,110
2021-07-14,132284,52
2021-03-19,143220,604
2021-02-24,124455,113
2021-07-26,122363,335
2021-03-08,103851,742
2021-03-03,134358,45
2021-02-07,112377,721
2021-07-14,134200,683
2021-02-28,134358,52
2021-09-26,154553,10
2021-03-01,156474,744
2021-10-26,149301,418
2021-04-25,124329,111
2021-11-13,139935,6141
2021-03-19,132408,325
2021-10-16,136250,236
2021-11-23,112376,410
2021-08-04,134200,570
2021-01-19,110675,81
2021-03-19,145377,475
2021-03-31,112377,566
2021-02-28,156485,1
2021-08-23,143220,607
2021-04-13,124455,411
2021-03-19,157913,643
2021-05-12,128194,55
2021-10-31,143226,810
2021-11-26,157913,841
2021-02-24,157913,676
2021-03-03,154557,129
2021-10-26,143220,208
2021-11-01,107645,170
2021-06-15,133888,85
2021-06-25,161147,565
2021-03-16,132284,59
2021-12-19,143226,509
2021-12-15,128772,254
2021-01-20,136250,44
2021-04-12,156866,215
2021-03-03,103851,507
2021-08-14,112437,445
2021-12-07,121807,117
2021-12-03,126707,411
2021-11-25,110675,453
2021-03-17,112376,1104
2021-03-04,133888,125
2021-08-08,124455,11
2021-09-05,149306,30
2021-11-08,134358,192
2021-09-16,136250,394
2021-05-20,124455,338
2021-11-23,142254,474
2021-11-20,156866,155
2021-03-12,112582,3
2021-12-23,156474,4
2021-06-03,154553,125
2021-11-04,112582,15
2021-09-18,156095,10
2021-10-30,133888,143
2021-01-24,121807,58
2021-09-13,143226,279
2021-11-30,126707,494
2021-12-25,106100,21
2021-08-15,143226,320
2021-04-05,131910,248
2021-04-22,134358,89
2021-10-06,157317,326
2021-06-21,136250,914
2021-09-26,110675,42
2021-06-13,122363,326
2021-08-19,128194,73
2021-12-29,149301,1528
2021-08-17,112376,705
2021-06-23,154553,48
2021-04-16,143220,725
2021-04-18,112437,1601
2021-03-20,161147,142
2021-04-07,149306,58
2021-10-07,110908,318
2021-09-26,107645,273
2021-04-15,106100,39
2021-09-02,132408,373
2021-05-27,149301,1837
2021-03-01,156485,1
2021-06-06,162102,892
2021-12-18,110908,47
2021-08-15,131910,64
2021-04-21,107645,570
2021-12-17,134200,761
2021-05-03,128772,12
2021-06-24,134358,148
2021-11-11,106100,22
2021-07-30,112376,600
2021-11-29,112376,678
2021-07-09,134200,693
2021-06-28,121807,120
2021-11-04,154553,36
2021-08-06,110675,62
2021-11-30,157318,712
2021-02-07,154557,88
2021-11-01,143226,818
2021-05-23,103851,723
2021-03-23,134358,9
2021-05-06,122363,285
2021-08-17,132842,423
2021-12-08,133888,222
2021-03-23,103851,660
2021-04-28,156095,37
2021-07-29,106100,65
2021-11-23,128772,261
2021-06-21,132842,498
2021-03-11,124455,33
2021-07-03,112376,738
2021-10-03,132842,716
2021-11-04,132284,24
2021-08-19,121807,245
2021-09-28,112376,851
2021-02-10,139935,2371
2021-08-20,154553,45
2021-08-26,124329,340
2021-04-12,121807,78
2021-07-19,110853,12
2021-10-10,112376,714
2021-09-15,139935,7367
2021-08-25,125506,327
2021-09-04,154553,16
2021-09-02,112377,631
2021-05-09,134200,560
2021-03-04,124329,124
2021-08-10,154557,148
2021-02-20,156474,784
2021-05-23,112376,845
2021-07-08,157317,259
2021-10-17,162101,442
2021-04-30,156866,28
2021-06-09,112376,861
2021-12-29,112377,610
2021-12-31,156474,4
2021-07-21,161147,483
2021-06-04,131910,206
2021-04-27,125506,783
2021-12-02,110908,60
2021-04-07,136250,721
2021-03-25,112377,608
2021-02-06,134200,666
2021-06-20,112376,889
2021-03-17,112582,3
2021-02-15,112582,3
2021-10-28,156095,31
2021-01-14,132284,223
2021-07-13,156866,360
2021-03-06,112437,1733
2021-02-20,161147,55
2021-12-18,157318,545
2021-10-05,103851,303
2021-10-03,163385,188
2021-07-22,112377,460
2021-11-01,125506,390
2021-10-16,124329,292
2021-08-13,157913,224
2021-04-05,157318,397
2021-06-23,143226,189
2021-09-11,131910,68
2021-04-25,154557,22
2021-11-19,112376,454
2021-01-02,128772,213
2021-10-28,110675,930
2021-03-03,112582,3
2021-01-28,149306,233
2021-07-27,161147,454
2021-03-05,157316,84
2021-04-03,132408,264
2021-12-06,112582,16
2021-03-29,124329,119
2021-01-05,142254,65
2021-04-26,132408,281
2021-08-21,110908,265
2021-11-20,126707,467
2021-01-30,132284,148
2021-06-13,132284,140
2021-08-10,128772,88
2021-06-02,112437,1063
2021-01-04,143220,402
2021-07-25,132842,480
2021-05-30,134200,534
2021-08-28,131910,134
2021-03-05,106100,84
2021-04-24,157316,60
2021-05-26,149306,118
2021-04-10,124329,141
2021-12-10,162101,734
2021-09-10,124329,361
2021-10-14,131910,203
2021-12-08,157318,720
2021-12-27,124329,500
2021-12-10,121807,35
2021-03-17,132408,362
2021-04-26,110675,333
2021-10-06,132842,703
2021-05-04,142254,68
2021-05-08,156485,42
2021-10-28,154553,5
2021-12-10,164725,2
2021-12-14,142254,135
2021-08-02,156866,349
2021-01-05,154557,262
2021-12-11,132284,31
2021-03-28,139935,9954
2021-10-14,122363,203
2021-11-09,157317,1162
2021-07-27,103851,553
2021-08-28,156095,12
2021-01-19,156095,4888
2021-01-25,143220,236
2021-04-25,161147,159
2021-08-05,134200,565
2021-01-11,156474,85
2021-05-15,122363,379
2021-01-02,124455,154
2021-12-24,142254,36
2021-03-04,156095,1013
2021-07-03,133888,97
2021-10-13,126707,13
2021-01-05,121807,207
2021-01-20,133888,20
2021-06-10,124329,232
2021-08-20,157913,223
2021-08-20,133888,147
2021-04-29,157913,401
2021-11-23,145377,21
2021-02-11,157316,14
2021-11-01,134358,201
2021-03-02,156866,405
2021-03-16,145377,394
2021-04-05,149301,1695
2021-12-05,112377,811
2021-12-23,126707,584
2021-09-23,156095,9
2021-03-16,128194,25
2021-08-07,126707,13
2021-09-17,139935,7287
2021-03-25,156474,699
2021-06-29,124455,97
2021-11-27,149301,562
2021-02-18,156485,2
2021-05-10,110675,291
2021-01-04,134358,65
2021-09-03,142254,99
2021-12-06,145377,20
2021-02-15,136250,51
2021-12-27,112582,21
2021-08-25,124455,6
2021-06-18,143220,559
2021-05-17,107645,382
2021-11-20,136250,142
2021-07-24,126707,24
2021-09-14,160649,17
2021-10-03,112582,32
2021-06-09,157316,25
2021-06-05,112437,1554
2021-08-03,162101,524
2021-09-25,145377,28
2021-10-16,103851,684
2021-02-15,154557,187
2021-07-04,131910,317
2021-12-11,134358,232
2021-12-03,112376,1014
2021-03-11,132842,410
2021-04-09,149301,1705
2021-05-12,156485,42
2021-01-14,156474,114
2021-06-27,142254,339
2021-02-16,128772,234
2021-08-17,124455,8
2021-05-12,162101,1588
2021-03-31,162101,150
2021-09-21,126707,20
2021-12-08,143226,447
2021-07-08,103851,731
2021-11-09,124329,277
2021-10-03,112376,851
2021-05-12,154553,36
2021-07-24,133888,83
2021-05-25,164725,333
2021-04-06,110908,402
2021-04-16,157316,208
2021-03-16,157913,644
2021-04-19,110853,340
2021-01-17,112377,378
2021-09-21,132408,402
2021-08-21,107645,640
2021-02-24,106100,83
2021-02-27,125506,573
2021-10-11,139935,7143
2021-06-20,156474,166
2021-05-28,157318,46
2021-03-18,157318,210
2021-05-29,132842,687
2021-06-11,143226,264
2021-07-05,124329,243
2021-07-03,106100,298
2021-02-09,103851,734
2021-02-14,134358,24
2021-12-18,177925,1215
2021-12-16,157913,578
2021-03-08,156485,1
2021-03-29,157913,245
2021-12-31,143220,287
2021-04-08,157318,287
2021-04-25,162102,1468
2021-05-13,157316,62
2021-11-21,142254,425
2021-02-23,110853,438
2021-01-24,110853,314
2021-07-24,132284,52
2021-05-21,156095,26
2021-04-16,128772,43
2021-02-27,136250,-17
2021-02-09,154557,69
2021-07-14,112376,657
2021-02-19,126707,23
2021-09-08,139935,7515
2021-07-05,128194,90
2021-08-24,156485,38
2021-10-29,157316,11
2021-12-02,131910,31
2021-08-27,157913,194
2021-07-23,143220,360
2021-12-05,126707,400
2021-10-23,134358,159
2021-03-06,134358,34
2021-04-15,149306,38
2021-05-19,110853,55
2021-08-30,126707,13
2021-08-29,156474,10
2021-02-17,156095,2191
2021-08-02,112376,562
2021-05-09,154553,50
2021-09-27,128772,228
2021-03-28,128772,150
2021-12-18,143220,329
2021-06-04,156485,0
2021-12-24,110853,9
2021-04-10,156485,3
2021-12-11,132842,857
2021-12-06,142254,254
2021-10-18,107645,193
2021-05-20,122363,342
2021-03-23,157318,207
2021-10-29,164725,2
2021-06-14,149301,1166
2021-07-04,162101,390
2021-08-12,164725,6
2021-10-12,112437,538
2021-05-12,112437,736
2021-03-28,162102,298
2021-08-10,131910,87
2021-10-21,106100,24
2021-01-05,112437,1879
2021-06-13,154553,81
2021-11-13,164725,2
2021-06-30,110675,104
2021-08-26,103851,735
2021-12-10,160649,5
2021-07-21,131910,155
2021-04-18,136250,602
2021-12-12,160649,5
2021-12-05,156095,8
2021-02-16,125506,631
2021-06-01,154553,20
2021-09-30,128194,187
2021-12-20,110853,8
2021-10-22,133888,165
2021-01-01,107645,418
2021-04-13,142254,38
2021-05-19,156866,307
2021-09-08,132408,386
2021-08-01,156485,2
2021-12-02,112376,857
2021-04-10,154553,49
2021-08-19,142254,201
2021-09-18,134358,16
2021-11-04,162101,854
2021-03-01,124455,96
2021-04-18,107645,593
2021-04-08,110675,408
2021-11-19,156474,4
2021-04-23,162102,1466
2021-05-22,121807,89
2021-03-31,157316,35
2021-09-09,126707,13
2021-12-30,157318,510
